OBJECTID,Wetland__1,SEQNUM,CFCA_EMT_I,Physiograp,Wetland_Ty,Hydrologic,Edge_Ref_1,Urban_Dens,ACRES_COMB,XCOORD_UTM,YCOORD_UTM,Column_,ORIG_FID
746,1,66268.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,8.177528186223857,462628.8437500,3186236.2500000,408.0000000,746
747,1,65528.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,1.736062395235910,462782.0937500,3186787.2500000,408.0000000,747
748,1,64788.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,9.948728947644455,462843.1562500,3187037.7500000,408.0000000,748
749,1,67749.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,9.581574088166681,463201.8125000,3185612.7500000,409.0000000,749
750,1,67009.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,8.201119887565717,463234.2187500,3185867.0000000,409.0000000,750
751,1,66269.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,3.889991613926772,463273.3750000,3186292.7500000,409.0000000,751
752,1,65529.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,3.298598331775986,463139.9687500,3186668.7500000,409.0000000,752
753,1,64789.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,14.271297272359888,463066.3750000,3187121.2500000,409.0000000,753
754,1,67010.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,20.939743506271888,463494.7187500,3185986.5000000,410.0000000,754
755,1,66270.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,18.290388262090495,463462.2812500,3186326.7500000,410.0000000,755
756,1,65530.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,14.687342290128489,463563.8750000,3186625.2500000,410.0000000,756
757,1,89951.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,8.299735348841409,464012.5625000,3174201.7500000,411.0000000,757
758,1,89211.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,8.865266430052312,463893.2187500,3174439.5000000,411.0000000,758
759,1,67011.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,2.088471933991500,463721.5000000,3185967.5000000,411.0000000,759
760,1,65531.000000000000000,SJ-LI,Plain,1E,No,42.009999999999998,Low,11.756525211354557,463827.2812500,3186702.0000000,411.0000000,760
761,1,91432.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,0.514468115040341,464318.2187500,3173537.2500000,412.0000000,761
762,1,90692.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,22.655222861512321,464321.0625000,3173772.5000000,412.0000000,762
763,1,89952.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,32.516798068664173,464275.1875000,3174120.5000000,412.0000000,763
764,1,89212.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,1.014346109828380,464414.4687500,3174351.0000000,412.0000000,764
765,1,91433.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,4.848846551072588,464613.2187500,3173508.7500000,413.0000000,765
766,1,90693.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,25.084750581091878,464601.4062500,3173726.7500000,413.0000000,766
767,1,89953.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,28.967913494740991,464649.6250000,3174154.0000000,413.0000000,767
768,1,89213.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,3.793668234800764,464602.7500000,3174350.2500000,413.0000000,768
769,1,64793.000000000000000,SJ-LB,Ridge,1E,No,68.349999999999994,High,3.528447550857156,464783.3750000,3187069.0000000,413.0000000,769
770,1,91434.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,0.041016201693495,464847.1250000,3173552.0000000,414.0000000,770
771,1,90694.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,0.094920672118524,464847.3125000,3173573.0000000,414.0000000,771
772,1,89954.000000000000000,SJ-LH,Plain,2A-M,No,86.450000000000003,High,0.530855103946834,464873.0000000,3174170.5000000,414.0000000,772
773,1,64794.000000000000000,SJ-LB,Ridge,1E,No,68.349999999999994,High,2.439842978136979,464877.9687500,3187060.7500000,414.0000000,773
774,1,99590.000000000000000,SJ-N1,Plain,1E,No,68.549999999999997,Moderate,0.379410634567299,471304.5000000,3169342.2500000,430.0000000,774
775,1,98850.000000000000000,SJ-N1,Plain,1E,No,68.549999999999997,Moderate,1.174270550865631,471303.7500000,3169444.5000000,430.0000000,775
776,1,99591.000000000000000,SJ-N1,Plain,1E,No,68.549999999999997,Moderate,12.584469282354370,471536.7812500,3169296.0000000,431.0000000,776
777,1,98851.000000000000000,SJ-N1,Plain,1E,No,68.549999999999997,Moderate,25.062274031701502,471515.4375000,3169502.7500000,431.0000000,777
778,1,99592.000000000000000,SJ-N1,Plain,1E,No,68.549999999999997,Moderate,8.264070775452263,471788.7812500,3169277.7500000,432.0000000,778
779,1,98852.000000000000000,SJ-N1,Plain,1E,No,68.549999999999997,Moderate,9.865430506797397,471786.3750000,3169475.2500000,432.0000000,779
780,1,162512.000000000000000,SF-WT,Plain,1A,No,68.450000000000003,Moderate,5.938723181854154,479623.5312500,3136899.2500000,452.0000000,780
781,1,161772.000000000000000,SF-WT,Plain,1A,No,68.450000000000003,Moderate,0.180050247339536,479682.0625000,3136991.5000000,452.0000000,781
782,1,163253.000000000000000,SF-WT,Plain,1A,No,68.450000000000003,Moderate,13.079472836269645,479915.5625000,3136464.0000000,453.0000000,782
783,1,162513.000000000000000,SF-WT,Plain,1A,No,68.450000000000003,Moderate,15.321465883874795,479841.4687500,3136780.7500000,453.0000000,783
784,1,161773.000000000000000,SF-WT,Plain,1A,No,68.450000000000003,Moderate,0.475031905202795,479739.6250000,3136993.7500000,453.0000000,784
785,1,101835.000000000000000,SJ-N2,Plain,2A-M,No,65.890000000000001,Moderate,2.767660308109061,480815.9375000,3168041.0000000,455.0000000,785
786,1,101095.000000000000000,SJ-N2,Plain,2A-M,No,65.890000000000001,Moderate,0.013903008279419,480840.8437500,3168229.7500000,455.0000000,786
787,1,101836.000000000000000,SJ-N2,Plain,2A-M,No,65.890000000000001,Moderate,11.012053446564213,480925.1562500,3168102.0000000,456.0000000,787
788,1,101096.000000000000000,SJ-N2,Plain,2A-M,No,65.890000000000001,Moderate,2.655654068963738,480955.0000000,3168253.5000000,456.0000000,788
789,1,117394.000000000000000,SJ-LA,Plain,1A,No,69.349999999999994,Moderate,4.239437062115888,488048.7812500,3160072.2500000,474.0000000,789
790,1,116654.000000000000000,SJ-LA,Plain,1A,No,69.349999999999994,Moderate,0.155232778135854,488073.0000000,3160238.7500000,474.0000000,790
791,1,117395.000000000000000,SJ-LA,Plain,1A,No,69.349999999999994,Moderate,14.347699753691403,488177.4375000,3160048.0000000,475.0000000,791
792,1,116655.000000000000000,SJ-LA,Plain,1A,No,69.349999999999994,Moderate,0.635747305971284,488117.9687500,3160239.7500000,475.0000000,792
793,1,155151.000000000000000,SJ-LL,Plain,2D,No,73.000000000000000,Low,0.216862558764823,494490.8437500,3140789.0000000,491.0000000,793
794,1,154411.000000000000000,SJ-LL,Plain,2D,No,73.000000000000000,Low,6.923956615482207,494510.9062500,3140970.7500000,491.0000000,794
795,1,153671.000000000000000,SJ-LL,Plain,2D,No,73.000000000000000,Low,0.461640624838787,494543.4062500,3141199.7500000,491.0000000,795
796,1,155152.000000000000000,SJ-LL,Plain,2D,No,73.000000000000000,Low,0.052454117222166,494705.2500000,3140791.0000000,492.0000000,796
797,1,154412.000000000000000,SJ-LL,Plain,2D,No,73.000000000000000,Low,26.160197746299676,494736.3125000,3140996.0000000,492.0000000,797
798,1,153672.000000000000000,SJ-LL,Plain,2D,No,73.000000000000000,Low,17.519213963556687,494747.0625000,3141294.5000000,492.0000000,798
799,1,154413.000000000000000,SJ-LL,Plain,2D,No,73.000000000000000,Low,0.647030282595506,494973.7812500,3140811.5000000,493.0000000,799
